doy,OUT_SURF_TEMP,OUT_R_NET,OUT_EVAP,OUT_TRANSP_VEG,OUT_EVAP_CANOP,OUT_EVAP_BARE,OUT_PET,OUT_RUNOFF,OUT_BASEFLOW,OUT_SOIL_MOIST_L1,OUT_SOIL_MOIST_L2,OUT_SOIL_MOIST_L3
101,34.54033520077699,161.340825646249,0.1315026084046337,0.029435857841023733,0.0,0.10206675051689074,6.433801418449521,0.0,0.080373434688631,20.688030278122664,513.5302182566667,51.508790529280965
102,34.982583626271364,158.1625814843231,0.12091838210408291,0.030067801866566567,0.0,0.09085058030371888,6.562821996025324,0.03259684512145834,0.0794503010629033,22.121649831733446,513.5020698530295,51.42934026867485
103,33.89986669510536,154.29806134524762,0.4384454094480445,0.02675501872437816,0.28968683265199596,0.12200355865217735,5.716422566098122,0.07696698730190595,0.07854557851019536,24.946567840490832,513.4753224929707,51.35079478790829
104,32.8615987892919,155.6328261287954,0.40205685880746417,0.1700807979373112,0.052679264939585975,0.17929679412775007,5.146939391791154,0.12145648513226877,0.07765877389594317,33.44493796094685,513.4504948387744,51.273135912765056
105,32.67448409078372,144.39008926118512,0.9469596791428602,0.4410793616429764,0.05148093003440235,0.45439938865092827,5.198434283269331,0.015879415741351956,0.07678941296085441,33.945501289111654,513.4236022641995,51.19634656778118
106,33.2493387538048,159.09068912787725,1.006366086133597,0.4329691998946592,0.007955545240071563,0.5654413395902381,5.524006329926868,0.015165134247658248,0.07593703795808485,33.344612585618194,513.396001623781,51.12040952921447
107,32.74412118668524,155.91298527898937,0.8949446610653852,0.3240927750165331,0.032117718097491844,0.5387341648256526,5.189762741927333,0.18793035089455012,0.07510119922088694,43.71191462147689,513.3715370570786,51.04530820590538
108,31.357988276470962,135.6625853331564,1.560393681083391,0.34882414930877714,0.6154644699681842,0.5961050627603822,3.938215688837721,0.12562135679667777,0.07428145492780965,50.718388544633086,513.3719593875893,50.971026822757935
109,30.838743623737788,120.78124879670624,2.063870564384413,0.32756832306475264,1.0636532663071216,0.6726489766106024,3.8342477007200255,0.26949452904993315,0.07347737995375689,65.65429422519351,514.0761848466775,50.89754935612348
110,30.745387900862383,144.31379175719533,3.5684909153171303,0.0906332395519126,2.478078296411474,0.9997793839039827,4.216358965008584,0.3196923122939214,0.07268857048984283,83.17830361829242,516.6480171152409,50.8248607989659
111,29.404372106462517,111.72905434218029,3.005279553649943,0.003693924218506591,2.0327319298588566,0.9688537007421502,3.145167867342631,0.2602867548962351,0.07191464221328499,96.34083389435838,519.9369742544972,50.75294634053105
112,29.268861860236864,107.26049586217142,3.164336813776285,0.10963731213348815,1.9524077411584073,1.1022917602007982,3.2247466987678135,0.18424787092016398,0.07115521816222888,105.23385285584452,524.7493881464538,50.681791029253795
113,29.037521157488726,129.53383598071616,3.286811262702515,0.1739095470844807,1.8857444254263436,1.227157288043384,3.363990418662961,0.34709249887671695,0.07040993455973499,111.58708774643456,535.4591188708141,50.61138107525956
114,30.245830719369636,137.2724323230035,3.0251685915644004,1.0574576766034838,0.40227470911587226,1.5654361988255032,4.154059676315961,0.08967191768060565,0.06967844376819646,105.43388990534498,540.9744321409221,50.541702712142225
115,31.52705770104257,166.54774830965388,3.2008184971958733,1.4865814037153537,0.01971564181528216,1.6945214564123223,4.929537320030349,0.0005408207421317209,0.06896041052998456,100.84641666540364,542.4628989712504,50.472742240700946
116,31.79236556272912,160.10199433738487,3.0880201043898627,1.4780452229983436,0.001363906677696704,1.6086109738334966,4.792051048220137,0.0009360872667464011,0.06825551028148827,97.3780870970997,542.9083758360588,50.404486671123465
117,31.363220191375255,159.881596874604,3.060203732993512,1.498845969870977,0.009114350423516843,1.5522434144694035,4.696008175011449,0.07566595132414759,0.06756342483786056,99.20463574386017,543.4483075408594,50.336923326155215
118,31.27258570028898,165.24538599138026,3.1663385980681285,1.4148831866930032,0.1701768709988499,1.581278536419961,4.683379551574954,0.016939025695235133,0.06688383767245187,96.9611587908444,544.2066111383289,50.2700395061399
119,30.383024392778708,157.553523991732,2.9304946568988313,1.3897844326590716,0.07475744987514711,1.4659527760044353,4.301018104257199,0.029912391648348035,0.06621645006580047,95.45490904089056,545.0084737483287,50.20382311093461
120,31.693822271871888,167.5332721138427,3.1179753758629962,1.514915125021712,0.014197356205450404,1.5888628964364624,4.977138795975337,1.9312770354589135e-14,0.06556096385417311,91.9587168341515,545.4008866721884,50.13826204359665
121,32.15895563804063,164.80417723517024,3.10062670721037,1.8186217325579914,5.657497936052056e-13,1.2820049760312946,4.845872114168718,0.11069758658316112,0.06491709845737988,93.89276135421173,545.613400538229,50.073345021113454
122,31.5197665622037,156.71559468211743,3.7068230961793223,0.7897020677818604,1.7323766511061056,1.1847443804450222,4.3936276838550095,0.0878519249264511,0.06428457481952678,95.89806794373514,546.1556967408865,50.009060338039525
123,32.145756128383695,158.36436597239518,3.3690574711867893,1.3729220043679629,0.7456919781629818,1.2504434931558863,4.635365010507955,0.04406913486117575,0.06366311655443119,93.98074605374262,546.7463688007671,49.94539733647767
124,32.318864199405816,157.30322137615025,3.456374780443691,1.6002909104635439,0.5441597713448989,1.311924100265957,4.950021217600078,0.11181194030719349,0.06305246142831067,94.17459725586893,547.6690762923068,49.88234483048953
125,32.03644800079482,173.4496819839648,3.772628316809934,1.7741766377135877,0.5199732534724015,1.4784784246145843,5.250036476309134,0.030815321682299078,0.06245235651990289,90.86747424661179,548.558760180036,49.819892501404354
126,31.111969478445033,151.8301295508741,3.139261375470983,1.4311746810501462,0.5500857303752602,1.1580009645760534,4.225387204080087,0.19962761722092562,0.061862565451549174,96.63644146332538,550.2190908820304,49.75802980226692
127,31.64113862509162,163.73529196105548,3.6472780817840458,1.5601651859790049,0.6527969455197853,1.4343159512040933,5.015551599346818,0.007414555464073223,0.06128285988471632,92.55180899942215,551.5808407060252,49.69674700751934
128,32.27300042060664,170.54277197306587,3.5636071888125715,2.0379858600718994,0.005213238678870509,1.5204080810542966,5.591145170081648,1.8217476182385743e-15,0.06071301854322405,88.65771668709364,551.9165398855871,49.63603391263309
129,32.46484120473499,164.48577602651028,3.188291088713362,1.8991282696574479,2.3751428494114845e-13,1.2891628200552923,5.017625793781323,0.08158774135980164,0.060152825175426104,90.69033851452855,552.1042256365953,49.57588119954871
130,31.95321563746305,153.17859900557755,3.7526361900954703,0.7957707852472217,1.76137324913629,1.1954921554764997,4.5483353221976515,0.19177947325892616,0.05960206280366581,93.73469146626108,553.4020030386496,49.51627918857856
131,31.209435970724563,131.71965922071897,3.137829445952537,0.8664120089812197,1.2161164376067977,1.055300996769118,3.824090968175756,0.14321783766733678,0.05906051990047618,94.19780684264181,556.0651036375588,49.457218654470424
132,31.863525266882025,166.93706228269028,3.809693469830541,1.2850019890114184,1.1750984384341165,1.349593045303755,4.895026660138862,0.1190430234196854,0.058527989693061326,93.15502621610159,558.255079845454,49.39869065786102
133,31.304453519100043,151.6827620947921,3.6796210025514267,1.18058241111142,1.2306773325397402,1.268361260877448,4.470407046127639,0.09769734242764068,0.05800427473807497,93.83165369737868,559.8655559189901,49.34068640339828
134,29.961757484965144,150.09354544859337,4.739304667151214,0.6495880237729492,2.8399649437236056,1.2497517035507284,4.341015016539251,0.18017409012397836,0.057489181015135574,99.85525828026552,562.1851231961176,49.283197240808136
135,29.574716252235223,118.54714739669356,3.510978919180981,1.0678469503917125,1.2388979440797292,1.20423402637603,3.7657053620289904,0.047618885009649385,0.05698252473661561,98.62183899847453,563.7590058772622,49.22621462329122
136,30.707626792941852,145.78589088218058,3.545468514030945,1.4830439380832097,0.7270785534764861,1.3353460264066066,4.499759074425537,0.10411992934178398,0.05648412900571009,99.31257655423227,564.845110916718,49.16973049581984
137,30.165699978002767,142.01974019641577,4.157978452625424,1.0624430521867085,1.7594319698875807,1.3361034295075354,4.269542978047258,0.08839863760647407,0.0559938064003072,99.98903492579791,566.3779903642284,49.113736746828565
138,29.53987877054236,118.71743099374793,3.5261959534230116,0.87592336227505,1.5293607661904256,1.1209118271313323,3.6199819703630154,0.14924229738485226,0.05551137659338697,103.64564264540704,568.8087720081577,49.05822530315493
139,29.56133340882508,148.87746044560035,3.6697175451939805,1.0808433340818526,1.293364611693487,1.2955095911003414,4.054745403812236,0.09696589475166373,0.05503667375523525,101.43330954651971,571.0505025296137,49.003188705017635
140,28.53637067423571,108.59071263904274,2.8013452932538603,0.8336781208843287,0.9899588211823174,0.9777083499904184,2.9577812103083736,0.3555957183660627,0.05456952417719013,110.5418171125237,576.3826009251127,48.94861917261043
141,26.800062147562937,108.54145344471772,4.455681697200875,7.529682464220267e-07,3.44206003569977,1.0136209120663862,2.8765085624568414,0.41417252992736114,0.05410975138223738,114.12428756474915,587.7238825172919,48.8945094093647
142,27.425325304069776,115.002862132369,3.9762395729354565,0.1982247260394882,2.6907105852650353,1.0873042693749626,3.2195278128121525,0.11860222552845746,0.05365720429427426,110.62751027561674,594.8643209299519,48.840852335262085
143,29.575309085632597,152.0978722796344,4.060571529521238,0.8766851386035688,1.842011824770529,1.341874562402451,4.304489071237161,0.05363983563459997,0.05321173975419148,107.70449937483342,598.2090892066358,48.78764059399598
144,30.764589119810918,157.26934655720757,3.196269317694692,1.7134060488803617,0.047782772189565254,1.435080493463288,4.521158483871144,2.408014834592863e-14,0.0527732158975352,103.23249141001861,599.5326112751459,48.734867394637206
145,31.18075278621392,152.53504678440308,3.1302400134687187,1.744213147652601,2.3491404321346065e-13,1.3860268648715943,4.512948382354156,0.017919503030485954,0.05234149008925123,101.63520382874763,600.0958246832726,48.682525999594056
146,30.9892578146335,146.5353006111162,3.3102750288160054,1.443592528702683,0.568326236196779,1.298356264080326,4.284341463839981,0.06685744347833468,0.05191642944005756,101.067289335349,600.5360847490213,48.63060962220433
147,31.015140209155327,147.3019728948606,3.3686727182710463,1.7456932730147963,0.2056223029576521,1.4173571371149258,4.622801810436334,0.0048943935602921585,0.0514979017532717,97.83042308628158,600.7958900741816,48.579111700890046
148,30.59760759127487,142.36064078823833,2.9068827924779064,1.6571117221945282,2.6417525037375087e-11,1.2497710657892618,4.152732538963591,0.06947442161865215,0.0510857764150173,97.70911122861858,601.0077126180832,48.528025989831164
