doy,OUT_SURF_TEMP,OUT_R_NET,OUT_EVAP,OUT_TRANSP_VEG,OUT_EVAP_CANOP,OUT_EVAP_BARE,OUT_PET,OUT_RUNOFF,OUT_BASEFLOW,OUT_SOIL_MOIST_L1,OUT_SOIL_MOIST_L2,OUT_SOIL_MOIST_L3
54,7.534665885675182,48.2392923223245,0.4285845010878939,0.16243685133974967,0.03305509919390665,0.22808557960378847,2.1511819229417104,0.37847904463283055,0.2782755412556659,45.72150995601353,237.92252254404343,391.8014502704847
55,6.805281544197507,38.10893635466608,0.4992137235752289,0.09874261163934069,0.18274429228999128,0.21894722344729584,1.3565726452906515,0.5774179555137106,0.2711537128092208,52.4497488577317,238.0482697981415,391.53395057226004
56,7.834430073530435,51.177377745530855,0.6306652810398401,0.14651729114373982,0.2244394633566729,0.2634765466618515,1.5069979226010723,0.8912057499211723,0.264315134088127,56.74186984860937,239.26078835522137,391.3048612371135
57,7.407214812321712,54.67237440961434,0.8981680469136089,0.25604128867613585,0.2443559169954452,0.401174623289492,1.9059612362812526,0.592712964732159,0.2583910841609079,57.82797165983407,240.39665832162382,391.1967459257554
58,6.996112715139962,57.62165946164391,0.9732833743471397,0.474510545074381,0.03028394679843503,0.4731093622943107,2.252678022029303,0.004085665015260798,0.2535543671091665,56.40159889451829,240.73785091230877,391.10182197688005
59,6.8511146160769885,59.77781700831846,1.0185568405656886,0.5265425442737534,0.00044418527530348155,0.4958811141456713,2.3857706145170283,0.006575253950817499,0.24879801618026326,55.280105858241484,240.7563594376207,390.96693966746636
60,7.011788153444747,60.708982286658184,1.0525689776758018,0.5555321313327065,0.001088212164979865,0.5033225988626774,2.5009275395640547,0.00869404038098899,0.24374641360822383,54.23290198726583,240.69833741609648,390.8118230779837
61,8.617989524039036,64.32507498636215,1.1447902526976743,0.5939578026136582,0.00018511990987427063,0.5573125660636515,2.8569505206909978,0.011514731908742373,0.23860480028799522,53.16988568941983,240.59576121871203,390.64764821405987
62,9.617606901698894,57.756216183419184,0.9965496707165507,0.49591274582625633,0.009476616832027579,0.49672672535832724,2.5844806742890585,0.026324103819246655,0.23349188163976572,52.40148390332137,240.49931054383472,390.4810901555577
63,10.251040947723762,61.41525622202124,1.0306899454046048,0.5522336900724933,0.006105259703885222,0.4763376754551287,2.6124569462397234,0.03367156545481754,0.22848107212272648,51.69903691948195,240.3900322402609,390.3161815120918
64,10.219726209709703,63.25990263994344,1.1266338643364333,0.5983292067139818,0.0022881502413022604,0.5296293148649239,2.922648874331363,0.04431220485328381,0.22363596887432866,50.92168483635412,240.28200721250272,390.15701292838656
65,10.485588997074261,64.24503830412313,1.126035204372377,0.5594305700502585,0.0008230458575830024,0.5683473617480738,3.1129384217756177,0.04953010190663319,0.21902185778705716,50.110517110288235,240.20327758059676,390.00693902160117
66,11.644173722872303,69.10689009689365,1.1629117323194136,0.5464076322547305,0.0007152316393291082,0.6196223295145317,3.5559187307310314,0.06088162906284951,0.21464772291501588,49.29128195369079,240.16341881240498,389.86613477534746
67,12.739843161143428,61.849765952532174,1.0209420687690693,0.4741416797337027,0.007104462747026603,0.5443742570225337,3.3284274692285303,0.085516887927186,0.210470722845088,48.67209828608099,240.17265455993342,389.73583182048617
68,13.604920419504065,69.88587266014139,0.9300258144429053,0.42678441343428,0.003777253927142339,0.5024890334814865,3.2653967848031282,0.0771565580182313,0.20654456530170107,48.0075312263769,240.20775140231763,389.62702184488364
69,13.972716782297969,69.15471036006967,0.9644645211585631,0.4457154886411804,0.00044631018921977424,0.5211393720539633,3.3389055491605935,0.08443532322215337,0.20315718129635107,47.32153390827306,240.20463509143693,389.54923269619314
70,14.771974306296041,69.29176110008574,0.9516734005290299,0.39977368854857437,0.005060203629237953,0.5511891893555727,3.6783933688276655,0.09383571269566816,0.20047206205273524,46.69514814215108,240.1732459987264,389.4948952474221
71,14.932213159089562,68.2665311766602,0.9721449722611302,0.3928652855245199,0.003408163748553501,0.579195707859419,3.8573638714868124,0.12377110180484002,0.1982694935600105,46.07662207841197,240.1744788599885,389.46524670446775
72,13.947583758513543,67.21319954909936,0.9789500766639301,0.40632635253967214,0.009412010009661985,0.5631706153344717,3.8161780666745377,0.07722835414473514,0.19617332715674715,45.26105117323121,240.11320468366614,389.4534432132077
73,12.555570660848366,67.373227744707,0.9983856911107655,0.39862431661576936,0.0006580782172221625,0.5949625674904111,3.957963381061103,0.06239128592362403,0.19395180773789986,44.43925436269147,239.98388604142556,389.4318989469325
74,12.293994702020893,70.28439699194405,0.9550499243555725,0.38786300179347427,0.0004586063543182745,0.564780535144073,3.8731982120242563,0.06504203472925046,0.19164708723403676,43.76508171720135,239.83602461478796,389.407521846276
75,12.75252594194331,68.52922469657271,0.7926662706359097,0.3354360506297348,0.008097491761916754,0.4501100863776194,3.475960240553024,0.212496989413476,0.1893381955657897,45.22244213087522,239.77680963302575,389.39225792634886
76,11.233078024956047,50.954930400525356,0.6729317964639465,0.10568089686828581,0.23479981134914304,0.34593989055170116,2.29502242878854,1.5296716841099198,0.18792942154475104,51.72663759768673,240.69602100550637,389.5392483228149
77,12.043332196887121,71.73522289831978,0.8910820401390807,0.2036956763563781,0.27173790643259726,0.4259797362298014,2.712388793976854,0.31008634890044223,0.19243346774750741,51.03678182896325,241.4375191371191,389.9770251727021
